title,price,location,link
Venda de Casas / Condomínio na cidade de Araraquara,R$ 350.000,"Araraquara, Parque Residencial Damha",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/venda-de-casas-condominio-na-cidade-de-araraquara-1471391457
Venda de Casas / Padrão na cidade de Araraquara,R$ 699,"Araraquara, Centro",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/venda-de-casas-padrao-na-cidade-de-araraquara-1471391284
Venda de Casas / Padrão na cidade de Araraquara,R$ 1.500.000,"Araraquara, Jardim Indaiá",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/venda-de-casas-padrao-na-cidade-de-araraquara-1471390199
"Apartameno a venda possui 39 m², com 2 quartos em Jardim Quitandinha - Araraquara - SP",R$ 2.825.000,"Araraquara, Jardim Quitandinha",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/apartameno-a-venda-possui-39-m-com-2-quartos-em-jardim-quitandinha-araraquara-sp-1471384789
Venda de Apartamentos / Padrão na cidade de Araraquara,R$ 270.000,"Araraquara, Jardim Botânico",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/venda-de-apartamentos-padrao-na-cidade-de-araraquara-1471377092
Venda de Apartamentos / Padrão na cidade de Araraquara,R$ 160.000,"Araraquara, Centro",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/venda-de-apartamentos-padrao-na-cidade-de-araraquara-1471367472
Casa à venda no Jardim Brasil 3 dormitórios com edícula - Araraquara,R$ 650.000,"Araraquara, Jardim Brasil (Vila Xavier)",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/casa-a-venda-no-jardim-brasil-3-dormitorios-com-edicula-araraquara-1471337076
"Casa com 4 dormitórios à venda, 270 m² por R$ 590.000 - Vila Yamada - Araraquara/SP",R$ 370.000,"Araraquara, Vila Yamada",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/casa-com-4-dormitorios-a-venda-270-m-por-r-590-000-vila-yamada-araraquara-sp-1471325409
Casa a Venda no Condomínio Veredas do Campo,R$ 150.000,"Araraquara, Jardim Serra Azul",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/casa-a-venda-no-condominio-veredas-do-campo-1471321830
Venda de Casas / Padrão na cidade de Araraquara,R$ 390.000,"Araraquara, Jardim Adalberto Frederico de Oliveira Roxo I",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/venda-de-casas-padrao-na-cidade-de-araraquara-1471312251
"Apartamento à venda, no Condomínio Altos do Botânico.",R$ 1.200.000,"Araraquara, Residencial Cambuy",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/apartamento-a-venda-no-condominio-altos-do-botanico-1471278529
"Casa com excelente localização, próximo a supermercados e comércios.",R$ 230.000,"Araraquara, Vila Xavier (Vila Xavier)",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/casa-com-excelente-localizacao-proximo-a-supermercados-e-comercios-1471276533
"Casa com 2 dormitórios à venda, 56 m² por R$ 280.000,00 - parque residencial Jatobá - Arar",R$ 3.000.000,"Araraquara, Parque Residencial Jatobá",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/casa-com-2-dormitorios-a-venda-56-m-por-r-280-000-00-parque-residencial-jatoba-arar-1471274303
"Apartamento vitta residencial Araraquara, 2 dormitórios",R$ 1.600.000,"Araraquara, Centro",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/apartamento-vitta-residencial-araraquara-2-dormitorios-1471219049
"""Conforto e Lazer: Casa Espetacular no Condomínio Bounganville em Araraquara""",R$ 780.000,"Araraquara, Jardim Bounganville",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/conforto-e-lazer-casa-espetacular-no-condominio-bounganville-em-araraquara-1471209750
Casa com 3 quartos à venda em Residencial Village Damha Iii - SP,R$ 1.500.000,"Araraquara, Residencial Village Damha III",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/casa-com-3-quartos-a-venda-em-residencial-village-damha-iii-sp-1471188704
Casa em Américo Brasiliense,R$ 125.000,"Araraquara, Vila Sedenho",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/casa-em-americo-brasiliense-1471183736
Maravilhosa casa em Araraquara numa chácara,R$ 2.825.000,"Araraquara, Parque Planalto",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/maravilhosa-casa-em-araraquara-numa-chacara-1450794505
Casa térrea com 2 quartos à venda ou para locação em Vila Progresso - SP,R$ 385.000,"Araraquara, Vila Progresso",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/casa-terrea-com-2-quartos-a-venda-ou-para-locacao-em-vila-progresso-sp-1471172228
Casa com 2 quartos à venda em Parque São Paulo (vila Xavier) - SP,R$ 270.000,"Araraquara, Parque São Paulo (Vila Xavier)",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/casa-com-2-quartos-a-venda-em-parque-sao-paulo-vila-xavier-sp-1471172217
Apartamento com 3 quartos à venda em Vila Santana - SP,R$ 550.000,"Araraquara, Vila Santana",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/apartamento-com-3-quartos-a-venda-em-vila-santana-sp-1471172205
Apartamento com 1 quartos à venda em Jardim Das Roseiras - SP,R$ 160.000,"Araraquara, Jardim das Roseiras",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/apartamento-com-1-quartos-a-venda-em-jardim-das-roseiras-sp-1471172152
Casa com 2 quartos à venda em Jardim Nova Araraquara - SP,R$ 450.000,"Araraquara, Jardim Nova Araraquara",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/casa-com-2-quartos-a-venda-em-jardim-nova-araraquara-sp-1471171916
Imóvel para aluguel e venda com 146 metros quadrados com 3 quartos em Vila Yamada - Araraq,R$ 650.000,"Araraquara, Vila Yamada",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/imovel-para-aluguel-e-venda-com-146-metros-quadrados-com-3-quartos-em-vila-yamada-araraq-1471171193
Casa com 3 quartos à venda em Vila Progresso - SP,R$ 460.000,"Araraquara, Vila Progresso",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/casa-com-3-quartos-a-venda-em-vila-progresso-sp-1471170870
Casa térrea com 3 quartos à venda em Jardim Maria Luiza - SP,R$ 370.000,"Araraquara, Jardim Maria Luiza",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/casa-terrea-com-3-quartos-a-venda-em-jardim-maria-luiza-sp-1471170121
Casa com 3 quartos à venda em Jardim Paulistano (vila Xavier) - SP,R$ 450.000,"Araraquara, Jardim Paulistano (Vila Xavier)",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/casa-com-3-quartos-a-venda-em-jardim-paulistano-vila-xavier-sp-1471169645
Casa com 2 quartos à venda em Parque Residencial Jardim Do Valle - SP,R$ 150.000,"Araraquara, Parque Residencial Jardim do Valle",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/casa-com-2-quartos-a-venda-em-parque-residencial-jardim-do-valle-sp-1471169634
Tulipas Residence Araraquara-SP,R$ 270.000,"Araraquara, Jardim Margarida",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/tulipas-residence-araraquara-sp-1471169562
Casa com 2 quartos à venda em Jardim Del Rei - SP,R$ 390.000,"Araraquara, Jardim Del Rei",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/casa-com-2-quartos-a-venda-em-jardim-del-rei-sp-1471169612
Casa com 5 quartos à venda em Jardim Tamoio - SP,R$ 300.000,"Araraquara, Jardim Tamoio",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/casa-com-5-quartos-a-venda-em-jardim-tamoio-sp-1471169448
Condomínio com 3 quartos à venda em Residencial Village Damha Iii - SP,R$ 1.200.000,"Araraquara, Residencial Village Damha III",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/condominio-com-3-quartos-a-venda-em-residencial-village-damha-iii-sp-1471169326
Casa com 2 quartos à venda em Jardim Maria Luiza - SP,R$ 300.000,"Araraquara, Jardim Maria Luiza",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/casa-com-2-quartos-a-venda-em-jardim-maria-luiza-sp-1471169335
Casa com 3 quartos à venda em Jardim Domingos Sávio - SP,R$ 230.000,"Araraquara, Jardim Domingos Sávio",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/casa-com-3-quartos-a-venda-em-jardim-domingos-savio-sp-1471169105
Casa térrea com 3 quartos à venda em Jardim Nova América - SP,R$ 480.000,"Araraquara, Jardim Nova América",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/casa-terrea-com-3-quartos-a-venda-em-jardim-nova-america-sp-1471169017
Sobrado com 3 quartos à venda em Jardim Floridiana (vila Xavier) - SP,R$ 3.000.000,"Araraquara, Jardim Floridiana (Vila Xavier)",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/sobrado-com-3-quartos-a-venda-em-jardim-floridiana-vila-xavier-sp-1471168973
Casa com 1 quartos à venda em Residencial Alamedas - SP,R$ 340.000,"Araraquara, Residencial Alamedas",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/casa-com-1-quartos-a-venda-em-residencial-alamedas-sp-1471168983
Condomínio com 3 quartos à venda em Jardim Bounganville - SP,R$ 1.600.000,"Araraquara, Jardim Bounganville",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/condominio-com-3-quartos-a-venda-em-jardim-bounganville-sp-1471168705
Casa com 1 quartos à venda em Jardim Victório Antônio De Santi Ii - SP,R$ 370.000,"Araraquara, Jardim Victório Antônio de Santi II",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/casa-com-1-quartos-a-venda-em-jardim-victorio-antonio-de-santi-ii-sp-1471168187
Apartamento com 3 quartos à venda ou para locação em Jardim Viaduto (vila Xavier) - SP,R$ 300.000,"Araraquara, Jardim Viaduto (Vila Xavier)",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/apartamento-com-3-quartos-a-venda-ou-para-locacao-em-jardim-viaduto-vila-xavier-sp-1471168200
Casa de vila com 3 quartos à venda em Vila Vieira (vila Xavier) - SP,R$ 1.100.000,"Araraquara, Vila Vieira (Vila Xavier)",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/casa-de-vila-com-3-quartos-a-venda-em-vila-vieira-vila-xavier-sp-1471168174
Sobrado com 3 quartos à venda em Jardim Nova América - SP,R$ 340.000,"Araraquara, Jardim Nova América",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/sobrado-com-3-quartos-a-venda-em-jardim-nova-america-sp-1471168089
Casa com 2 quartos à venda em Jardim Eliana - SP,R$ 200.000,"Araraquara, Jardim Eliana",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/casa-com-2-quartos-a-venda-em-jardim-eliana-sp-1471167193
Casa a venda Villagio do sol Araraquara,R$ 230.000,"Araraquara, Jardim Higienópolis",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/casa-a-venda-villagio-do-sol-araraquara-1471146581
Vendo casa condomínio solaris,R$ 330.000,"Araraquara, Jardim das Estações (Vila Xavier)",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/vendo-casa-condominio-solaris-1471105807
"Oportunidade imperdível: Casa padrão de 2 dormitórios no Jardim Águas do Paiol, Araraquara",R$ 460.000,"Araraquara, Jardim Águas do Paiol",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/oportunidade-imperdivel-casa-padrao-de-2-dormitorios-no-jardim-aguas-do-paiol-araraquara-1471086912
Venda de Apartamentos / Padrão na cidade de Araraquara,R$ 310.000,"Araraquara, Jardim Residencial Elvio Lupo",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/venda-de-apartamentos-padrao-na-cidade-de-araraquara-1471085416
Venda de Casas / Padrão na cidade de Araraquara,R$ 1.580.000,"Araraquara, Jardim Altos de Pinheiros I e II",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/venda-de-casas-padrao-na-cidade-de-araraquara-1471083287
Venda de Apartamentos / Padrão na cidade de Araraquara,R$ 350.000,"Araraquara, Centro",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/venda-de-apartamentos-padrao-na-cidade-de-araraquara-1471082851
Venda de Apartamentos / Padrão na cidade de Araraquara,R$ 140.000,"Araraquara, Jardim Nova América",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/venda-de-apartamentos-padrao-na-cidade-de-araraquara-1471082640
Vendo Apartamento URGENTE,R$ 850.000,"Araraquara, Residencial Cambuy",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/vendo-apartamento-urgente-1471072921
Venda de Apartamentos / Padrão na cidade de Araraquara,R$ 1.880.000,"Araraquara, Centro",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/venda-de-apartamentos-padrao-na-cidade-de-araraquara-1471061720
Residencial Ágata - Araraquara - SP,R$ 345.000,"Araraquara, Jardim Primor",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/residencial-agata-araraquara-sp-1471023407
Residencial das Flores - Araraquara - SP,R$ 450.000,"Araraquara, Parque Laranjeiras",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/residencial-das-flores-araraquara-sp-1471021831
Condomínio Parque Amabille - Araraquara - SP,R$ 630.000,"Araraquara, Solidariedade",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/condominio-parque-amabille-araraquara-sp-1471017592
Condomínio Buona Vita - Araraquara SP,R$ 1.050.000,"Araraquara, Condomínio Buona Vita",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/condominio-buona-vita-araraquara-sp-1471017377
Residencial Áster - Araraquara - SP,R$ 850.000,"Araraquara, Jardim Quitandinha II",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/residencial-aster-araraquara-sp-1471017371
Excelente apartamento para venda ou locação com 3 dormitórios sendo uma súite no Jardim Tr,R$ 350.000,"Araraquara, Vila Melhado",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/excelente-apartamento-para-venda-ou-locacao-com-3-dormitorios-sendo-uma-suite-no-jardim-tr-1471013318
Venda de Apartamentos / Padrão na cidade de Araraquara,R$ 230.000,"Araraquara, Centro",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/venda-de-apartamentos-padrao-na-cidade-de-araraquara-1471003663
Venda de Apartamentos / Padrão na cidade de Araraquara,R$ 75.000,"Araraquara, Jardim América (Vila Xavier)",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/venda-de-apartamentos-padrao-na-cidade-de-araraquara-1471003500
Venda-Casa-Araraquara-Jardim Santa Júlia II,R$ 740.000,"Araraquara, Jardim Santa Júlia II",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/venda-casa-araraquara-jardim-santa-julia-ii-1470992254
Venda-Casa de condomínio-Araraquara-Residencial Piemonte,R$ 630.000,"Araraquara, Residencial Campos de Piemonte",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/venda-casa-de-condominio-araraquara-residencial-piemonte-1470992058
Venda-Apartamento-Araraquara-Residencial Tulipas,R$ 140.000,"Araraquara, Jardim Marivan",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/venda-apartamento-araraquara-residencial-tulipas-1470992060
Apartamento - 2 dormitórios - 2 Suítes - localizado em Itajaí / Praia Brava REF: DW602749,R$ 620.000,"Araraquara, Jardim Ana Adelaide",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/apartamento-2-dormitorios-2-suites-localizado-em-itajai-praia-brava-ref-dw602749-1470990095
Casa Sobrado em Araraquara,R$ 360.000,"Araraquara, Centro",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/casa-sobrado-em-araraquara-1470981896
"Casa de esquina com ótima localização, piscina e área de churrasqueira.",R$ 345.000,"Araraquara, Jardim Santa Júlia III",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/casa-de-esquina-com-otima-localizacao-piscina-e-area-de-churrasqueira-1470972093
Apartamento Padrão em Araraquara,R$ 848.000,"Araraquara, Centro",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/apartamento-padrao-em-araraquara-1470970898
Casa Padrão em Araraquara,R$ 450.000,"Araraquara, Centro",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/casa-padrao-em-araraquara-1470970757
"Sobrado à venda no Jardim Botânico em Araraquara - Piscina, suíte com sacada e 4 vagas",R$ 1.100.000,"Araraquara, Jardim Botânico",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/sobrado-a-venda-no-jardim-botanico-em-araraquara-piscina-suite-com-sacada-e-4-vagas-1470959386
"Casa com 3 dormitórios à venda, 137 m² por R$ 630.000,00 - 7º Distrito Industrial - Araraq",R$ 630.000,"Araraquara, 7º Distrito Industrial (Antonio Zanin)",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/casa-com-3-dormitorios-a-venda-137-m-por-r-630-000-00-7-distrito-industrial-araraq-1470955140
Casa nova em condomínio à venda no Alto do Boa Vista - 3 dormitórios em Araraquara,R$ 630.000,"Araraquara, Jardim Maria Luiza II",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/casa-nova-em-condominio-a-venda-no-alto-do-boa-vista-3-dormitorios-em-araraquara-1470946227
"Casa em condomínio à venda no Buona Vita - 3 dormitórios, piscina e espaço gourmet",R$ 1.050.000,"Araraquara, Condomínio Buona Vita",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/casa-em-condominio-a-venda-no-buona-vita-3-dormitorios-piscina-e-espaco-gourmet-1470943451
Casa à venda no Cruzeiro do Sul em Araraquara - 3 dormitórios com suíte e piscina,R$ 350.000,"Araraquara, Jardim Cruzeiro do Sul I e II",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/casa-a-venda-no-cruzeiro-do-sul-em-araraquara-3-dormitorios-com-suite-e-piscina-1470943126
Casa ampla à venda ou locação na Vila Ferroviária - 4 dormitórios e 3 vagas,R$ 850.000,"Araraquara, Jardim Primavera",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/casa-ampla-a-venda-ou-locacao-na-vila-ferroviaria-4-dormitorios-e-3-vagas-1470942235
Apartamento à venda no Vale Supremo Bairro Melhado - 2 dormitórios em Araraquara,R$ 200.000,"Araraquara, Jardim Panorama",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/apartamento-a-venda-no-vale-supremo-bairro-melhado-2-dormitorios-em-araraquara-1470941956
"Edifício Graziela: apartamento com ambientes planejados, varanda, suíte e excelente distri",R$ 350.000,"Araraquara, Centro",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/edificio-graziela-apartamento-com-ambientes-planejados-varanda-suite-e-excelente-distri-1470899207
"apartamento 2 dormitórios 1 vaga, sanca decorativa à venda, jardim universal - araraquara",R$ 160.000,"Araraquara, Jardim Universal",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/apartamento-2-dormitorios-1-vaga-sanca-decorativa-a-venda-jardim-universal-araraquara-1470822624
Venda de Casas / Padrão na cidade de Araraquara,R$ 230.000,"Araraquara, Parque Residencial Valle Verde",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/venda-de-casas-padrao-na-cidade-de-araraquara-1470772170
Venda de Apartamentos / Padrão na cidade de Araraquara,R$ 435.000,"Araraquara, Centro",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/venda-de-apartamentos-padrao-na-cidade-de-araraquara-1470768087
Venda de Apartamentos / Padrão na cidade de Araraquara,R$ 75.000,"Araraquara, Vila José Bonifácio",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/venda-de-apartamentos-padrao-na-cidade-de-araraquara-1470766273
Venda de Casas / Padrão na cidade de Araraquara,R$ 2.500.000,"Araraquara, Jardim Primavera",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/venda-de-casas-padrao-na-cidade-de-araraquara-1470751593
Venda de Casas / Padrão na cidade de Araraquara,R$ 740.000,"Araraquara, Vila Harmonia",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/venda-de-casas-padrao-na-cidade-de-araraquara-1470746448
Venda de Apartamentos / Padrão na cidade de Araraquara,R$ 235.000,"Araraquara, Centro",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/venda-de-apartamentos-padrao-na-cidade-de-araraquara-1470746006
